"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Ecuador","ECU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","9.54757459967307","8.95749302325059","10.2414994773775","9.23332167612188","8.90005389015163","8.97965718654229","10.4856999890863","10.1071865699827","11.0421655960631","8.502945502182","9.44122815724685","10.5804061171855","12.4079121734925","17.8780376822995","22.6520505462625","16.0708936407758","16.0356359447623","16.3028768282836","14.7319827064124","17.908078493992","17.1480264889783","14.6178458363348","14.6564911171017","15.5596149638646","17.3764203987504","19.6813709732654","15.6294034750431","15.3660870665061","19.0058510014465","20.2830489687176","22.7643720219304","23.6745835890502","24.1337401413123","20.0358408321345","20.279818070143","21.2869033721764","22.2732846879762","21.5349262106698","17.8919508668257","26.3775416402476","32.1275352850362","23.2227470913006","21.4923738863205","22.5984000546606","24.5543485987149","27.618174102084","30.3330747691276","31.9317679733426","34.1636395532671","25.2491079369784","27.8949559708311","31.121199802252","30.164809271004","28.6382882966079","28.0518541458062","21.2582213779601","19.5047912651498","20.8328178926217","22.6046839884209","23.0483673045907","22.5325811136162",
"Egypt, Arab Rep.","EGY","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","19.8661933369743","17.6463071811909","15.0523800771917","17.7588574567427","18.3980463980464","17.1308761862723","16.3333742281111","16.8257850718005","11.7999212288302","13.4528315891041","13.568215892054","13.2416980181888","12.7102388034806","13.5351513635226","20.367410342421","18.1679418083142","17.167317960803","21.5861338140538","19.9031709963356","26.4927384576357","30.514638285394","30.961436324455","26.3332739579622","22.9323308270677","20.5696202531646","18.230563002681","13.8321995464853","12.621359223301","17.3701298701299","17.7922077922078","20.3549060542798","27.4666666666667","28.3968368080518","25.8376288659794","22.5714285714286","22.5490196078431","20.7497820401046","18.8416698006769","16.214335421016","15.0520156046814","16.2011173184358","17.4797881237803","18.3161784111903","21.7964071856287","28.2299608489594","30.3435468895079","29.9498138254816","30.249731471536","33.0429927414852","24.9568221070812","21.3492458146859","20.5674276128656","16.3969666208873","17.0178456245969","14.2441314553991","13.1838454928598","10.3454639403558","15.8184438040346","18.9119754811376","17.5006106612052","13.1838487972509",
"Euro area","EMU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","19.2385061850414","19.2665371047589","19.4808007536826","20.3038544339603","23.0419971005332","21.5814777046412","22.4677548423417","22.803201250613","22.6675052164592","23.5991102476069","23.9053358236987","25.5232036202136","25.6047347480491","25.9094758777027","27.7407423162611","28.0414491703922","25.1205306172315","24.5177978907326","25.0677317347531","26.325140685314","25.9611430834411","26.1205591733297","25.8661795981537","25.7016304797538","27.0931156175845","28.849205734843","29.2724331831844","31.5020513440785","32.0047142909063","32.1782030258335","35.8037116992215","35.7591472277479","35.1014796951978","34.2104831528692","35.7832746887353","37.1470317002733","39.1773573204268","40.2432404238522","40.6438582593564","35.7110214941244","39.6654537330956","42.3616768955498","43.8192746684704","43.8228402447106","44.3089735406846","45.2702853628423","44.689446211276","46.1909538722056","46.7490155614752","46.4622693136887","43.1399079830524",
"Eritrea","ERI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4236063474642","30.5566909180087","28.0196629213483","22.3880193550131","29.2337703579368","29.6148227877297","14.8344835891991","9.53440754918544","9.67062059350866","10.8070403599802","11.7811808402808","6.44232783354792","5.77539898239118","6.16571332006919","6.8995093921478","5.77185258376616","4.42875664923759","4.52862385911089","6.37837659786896","18.1548372567671","","","","","","","","","",
"Spain","ESP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","12.1305923841076","13.0134042979082","13.3390611645166","13.3214863765807","13.1846269779674","12.3758067973041","12.5668698051083","13.2518406475884","13.8795394367162","13.7041541055549","14.290795510043","16.2834543704173","16.9771129229524","19.0753188645146","21.3030596617516","20.8647410534082","18.1973254232763","17.7248427677011","17.3027870832366","16.6023774220319","15.7247981570607","15.7607198147856","16.1875489219385","17.7088876106212","20.3111354333221","21.8270992731031","23.0323607990957","25.6697890106843","26.101947326675","26.3515090067028","28.5633579326111","27.8616191602484","26.553994919632","25.6289061234055","25.4119848226223","24.9792690409411","25.2413025005404","25.984738814678","25.6239291743162","23.0616941747255","25.9516793464024","29.5349622049272","31.45527248111","32.9625774735678","33.4825675913959","33.6265184346551","33.8800904977376","35.1494620296471","35.1625876058272","34.954655951783","30.6209378687782",
"Estonia","EST","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.9013474101197","61.2792495590997","70.3823658944387","73.6343458033252","69.866107922999","61.6273943170743","61.2519641640865","57.9558790066704","57.1622882965674","61.0793356433405","65.435020060353","63.2667645864486","62.5985727746292","66.3922524308487","60.8643762008331","75.0493161875336","86.6037914150865","86.2077922686801","84.5681702038371","81.8654328816924","77.4354984416443","77.00753773581","75.8098540993405","74.469196995113","74.0465861275791","71.1758186404743",
"Ethiopia","ETH","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6868531997337","13.7672981990263","12.484073558977","11.6416199095703","9.36331359735926","7.81208050267299","7.62936862241418","8.37267586646371","7.9399766087609","7.08963417832595",
"European Union","EUU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","19.5561943531","19.583203100418","19.7667674295354","20.6984757622637","23.5049234325528","21.9529791300065","22.730582259852","23.0364195260695","22.9183186221753","23.917027025578","24.3080534084787","25.9290149280211","26.090560931799","26.5105211994683","28.258290290523","28.5081765204109","25.5882584342387","25.0002153315916","25.5665366409042","26.7734602921827","26.2962437009358","26.5447014828267","26.4534952683092","26.3393969181461","27.7535318707738","29.3521210865179","29.7323985452146","31.9432704165454","32.4534147623707","32.6798665948922","36.2580580042602","36.2251748087967","35.5549414383111","34.876519199444","36.5669959756469","38.0049141817864","40.1982052834934","41.2335297271036","41.6586265747089","36.8460556883175","40.752962146456","43.4758211153989","44.8818921141597","44.903703106413","45.5084701918895","46.4313603627573","45.920616136165","47.3877799611799","47.9634393490827","47.7927482925144","44.5427813314773",
"Fragile and conflict affected situations","FCS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","18.3281000513533","20.8309182683815","19.4388346504333","24.6217381306636","34.6918255093344","27.4260256915799","27.6400822811083","29.743890271387","26.7490982638912","31.7982481774488","34.8883183604752","19.6481875002659","16.8256757850158","15.575842726471","16.8816835369308","16.2611818117133","12.7474872487937","17.2892078133143","15.7582074795241","24.8912502682825","23.4626100629783","21.6726942494879","22.3850267483175","19.6502716903238","17.0184169149714","20.9386857752327","22.0311452317336","31.8904014014468","28.488488203524","30.0408487593205","35.8930982987395","30.3455984974613","31.2518371575977","34.6805392226625","31.5024251192959","32.1687614831478","34.4440911472822","30.5273445404745","32.8975087412095","24.3663949845828","30.595808282649","32.2071545532015","31.1359252079752","25.5558591726874","23.4747653613977","20.0897418499432","18.1729256520169","22.1671775196492","25.6227151835432","25.0251910544604","",
"Finland","FIN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","23.8700602646159","22.5680939589338","23.6531329137869","23.6042463983697","25.6809049866827","22.1336097877499","23.5470323951414","26.8512969361419","27.8603220860343","29.5785783806065","30.8227114716107","31.2869414453464","28.8741443356774","28.7045568771989","29.4855967078189","27.9886685552408","25.6472014419473","24.9985232441373","23.9054781486647","23.023366825395","22.1462417132994","21.2695197873393","25.5443372413956","31.3809679376488","34.0356367563279","35.7649494160265","36.3194655329487","37.7773967348633","37.4387834719525","37.6043997604715","42.0310461588074","39.7640844096579","39.1350026265102","37.3208390170611","38.6153768628983","40.2733670538658","43.0742002463895","43.8259066028053","44.9000077214115","36.0809256824047","38.4143975593033","38.900392933262","38.8082790730065","38.0176291228019","36.4814376235518","35.4069588665232","34.8104524683015","37.5495468424797","38.4677985848168","39.8409809368713","36.1851047343216",
"Fiji","FJI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","48.5369473887418","43.0328598484848","43.2313633914137","43.6088212564506","42.8291382419823","44.3330294743239","41.6638161045358","45.3112203112203","56.3618039808516","62.6696209667903","62.3434343434343","57.3114593535749","51.897360194512","52.3567888999009","56.4064195129251","55.2961131762243","62.8648901981789","61.1512460233298","60.9377378596438","61.2018562701555","65.3864457072474","60.9542796384902","61.8003591739","60.2701091442722","54.2008480535254","54.0674603174603","50.0816794036465","48.6020477564751","53.2837129814367","46.6106418208531","57.4344020565171","59.2803210873542","61.1125502642216","56.8738469026462","52.3800919477496","48.591493133609","46.6466751693095","45.9843034650057","47.9129068803323","48.1317647147994","27.6367543326061",
"France","FRA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","14.8140239996584","14.410635155096","13.1743577127192","12.9275480452707","13.0944809554095","13.5693910130591","13.5935575785381","13.4893070523201","13.5560947145358","14.2970293505153","15.9811611958822","16.4816822643232","16.6231060727089","17.5247221371069","20.6302807987887","18.8332004951754","19.3351723328393","20.2335670307392","20.2426745837098","20.7159538936742","20.9825796312283","21.9698618586821","21.3986951973501","22.436327077748","23.8354808141097","23.3242134965665","20.3834784359363","19.5973518165664","20.3667255718941","21.6581538248618","20.9757333804124","21.3348844239057","21.3305593452775","20.7925794072246","21.6603227312909","22.6229260600867","23.055564872","25.52319541576","26.1264919786729","26.0765353865349","28.5949742490286","28.2658952021844","27.5310502579308","26.1119689746398","26.4688363216607","27.0330510418171","27.9350550901956","27.853257510199","28.1193848563025","24.8355472102672","26.7882998402738","28.4213374764194","29.2030271868495","29.3647378670492","29.666684498073","30.5926223781313","30.2475371833945","30.9486331871","31.7136672102555","31.5920554143668","27.8736440773647",
"Faroe Islands","FRO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1949432223824","46.8785587245531","49.8352341778069","49.6560821633845","47.3415994542755","44.6886335233334","41.7592739065095","42.5859439844036","41.5774800654176","41.908910065133","45.8707976162636","41.5193329276516","44.3407431246791","50.5960037091322","52.349928502641","53.5288017730424","51.3575169689621","51.211522002184","53.7462710853176","56.7477916555662","53.3926717874196","56.5065585957171","",
"Micronesia, Fed. Sts.","FSM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","3.38028169014084","","","","","","","","","","","","18.2036535660789","18.4133229185113","18.0259240958194","18.7530582789754","16.4620322021618","17.9710963777019","19.2413274797911","18.082841134567","18.7648844144367","15.5280640703308","16.7159910484937","18.0815084212905","22.480949206191","23.3206698509682","21.8720543333455","23.6903511468994","24.7142642376396","29.8877887062653","30.3974220590238","31.8284267419047","27.0650027062475","27.6542051349344","29.9609618323775","35.4747304458985","23.6450174312345","",
"Gabon","GAB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","34.1709866594221","31.2116929841637","31.7142574775686","47.1029950587534","41.8918698703132","43.2432432432432","39.7351059164083","48.0539071856287","48.4224832860128","54.6554602013933","49.7206592802996","66.3176974310181","73.0874377880184","58.8454314090627","57.546408393866","49.5242214532872","45.5847587261855","51.5937409446537","61.7581602373887","58.4858827179646","64.720194647202","63.3635064316341","61.594751450921","61.3247697902964","59.092661611618","62.5724758413862","35.1913124628828","42.6949203879677","36.7305839700992","45.7955821789592","46.0385042576823","47.2634592944107","46.0755528555794","48.7946135128426","61.6756399787038","59.3869990303814","62.6632449876408","61.3040108069859","47.4063516068053","59.6125043538837","69.0321767086082","54.2752324798833","52.6088996947807","51.9294344950898","55.0391552768837","60.0086727573886","60.5718165208079","58.528604586134","62.1997120113374","52.1717321839785","57.6634923763037","61.7443721274506","60.9503414381301","57.3574058813271","44.5208923945675","46.0320085043705","44.0353472921111","50.2267539725926","51.1061234924528","50.6731819374394","47.9343790360916",
"United Kingdom","GBR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","21.7920405502195","21.8747206703911","20.620132541805","22.4318802962058","26.8020865699738","25.3841252264949","27.9924542294322","29.6504939794186","27.9938377397053","27.3607434886851","26.5989711925692","25.9634665626103","25.6164707239141","25.7457921182907","27.5230306733613","27.875365835106","24.8273977543863","24.3463175901659","21.925546493743","22.3908805109159","23.0719006680494","22.3459286444042","22.6702787985182","24.5575996066319","25.7897769177505","25.5545583822739","26.150132541209","25.5640661938534","24.149884632393","23.9351306850095","25.1970070261885","25.193894806193","24.2255641503413","23.925160883562","23.7943647582202","25.0606946831314","27.2765905655669","25.3614128589308","27.0465040625851","26.3963557296581","28.2500231938815","30.71365624968","29.9874983204519","29.8702042760468","28.1976244868514","27.2637435853891","28.2370587834234","30.1083210836265","30.8900677563461","31.0793597401374","27.3663507160616",
"Georgia","GEO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.5492957746479","42.4657534246575","42.3611111111111","40","27.6041666666667","35.656836461126","46.8887411644884","57.7721046215228","25.5018957089734","13.3262039550213","15.6102241542076","16.4587343939786","19.0555929931025","22.9944664162433","24.4613664968535","29.229275751073","31.4557279807569","31.1289353948882","33.2590418986481","32.4708663587118","30.818298438254","28.2633198601303","29.5452018236406","32.9545037944055","34.6877980430713","36.5162906347673","41.7219538979684","39.9344557254852","40.8622366288493","40.7997544368791","46.5276142251531","50.5585276931977","54.8184931411381","37.3544327314742",
"Ghana","GHA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","28.1933256616801","26.1290322580645","24.2147922998987","21.1818181818182","19.9029126213592","17.1214188267394","14.6245059288538","17.4202127659574","20.3529411764706","19.7401299350325","21.3368747233289","15.76","20.7104795737123","21.4510139960011","18.3261802575107","19.3639977285633","15.7064051486362","10.4989698109827","8.35795292099495","11.2323719084402","8.46634929524876","4.7558725525294","3.33830724919319","5.55591779958487","8.04402704011295","10.6544856696439","16.5760970525604","19.662600536193","18.1833834984151","16.7426373151832","16.8778904107735","16.9635460585641","17.2259554921286","20.2539190620077","25.2586359269933","24.4964459408904","32.1121821725595","32.4102909291879","33.8713517576318","32.0783389537313","48.8022576190038","45.2330164667316","42.6162518930867","40.67904265112","39.3033251214107","36.449216950714","25.1921187594134","24.5250906044049","25.0294572995074","29.2918659785048","29.4767179831573","36.9366085502594","40.3592181740371","25.6576573962784","29.903799282369","32.6760059390323","32.179173701918","35.3496284028405","35.3941824883303","35.8426561307871","",
"Gibraltar","GIB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0918998797535","31.6313529842214","26.8725854919989","31.0936007644729","31.0752357966487","30.3308789199472","24.8746135391254","26.518473919975","22.7523273546939","21.1188077615019","19.1951011381517","19.5610874799331","21.2867043609338","21.6395182620822","24.5238730443766","28.5786627531762","26.4778105826218","25.9567433485115","24.6259751804795","34.785653087248","23.8243111627634","23.5509581400803","21.6404645816157","22.5157910774442","30.3412039762392","32.6022412272725","33.1373915984185","26.4706206459551","26.6885101439274","21.4968703899761","29.3715113131453","44.6602984531036","40.2070955329069","29.9609048010853","53.1407223701493",
"Gambia, The","GMB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","36.1706143128562","40.5214702450408","39.9904373177843","40.3928799149841","37.7915557595227","32.3672489082969","33.7730574324324","35.10265625","38.9730323367907","44.7085714285714","41.0568517994186","36.7355007940942","33.6812220982143","34.9595566314545","42.7362117947004","43.9610919071626","44.3343868056983","50.4882900411417","51.124937067338","43.8648501052392","46.6241521468575","49.4180868785238","50.3657173202158","55.0599839853348","59.9027362567641","29.4389196534377","30.5927066695166","28.1920156527405","21.239618008448","23.7756490416755","21.7986715984453","22.9322025464249","25.3055746540899","24.3973610833853","25.7986743189831","21.8207981338634","27.1573845831505","31.0937864451292","20.5947828682591","19.9032907784291","21.0347123388331","18.0329574603162","14.4752001750388","15.7461075261153","14.6678148782972","16.8594044684804","19.8416822348377","18.9791643659006","21.8368954439609","19.59633316034","15.9115118159461","16.7894553936941","21.7269515894266","20.6373775940739","",
"Guinea-Bissau","GNB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","3.99992597870037","4.15811476727799","4.35556891958852","6.05983599717812","5.01836637504704","5.18490673649008","5.27257880477398","9.30433013231745","7.73468591860995","7.27220919612081","12.6875589066918","11.1931580612026","7.84023597069396","6.00914819686291","13.401208377137","9.7579917070428","5.2352190281943","11.3670030066588","12.4408959444156","8.89071894892332","9.93598936667604","9.98248720152008","4.90248984902835","8.86943639036949","16.4544077578653","11.6671696094704","10.524404058905","21.0167632141376","14.4436976190476","24.8611766470287","21.7558574111665","21.1945992940481","17.8331205708016","18.6798108907565","18.4598915805643","16.1497305470476","12.8486662552065","20.191035630237","19.850608604922","18.8493377356219","14.906079450198","25.6740075016207","15.4752133462098","18.2571916032992","20.2074001359927","27.5430439150609","26.5081142999537","27.7739726207238","25.2760949743129","20.2879496621221","14.3870438781701",
"Equatorial Guinea","GNQ","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.4173831312055","82.3256504465367","88.621293972478","89.2243501802952","74.342209937853","85.7584331985967","75.0953126572332","71.9049918240751","67.6533166625479","65.9632885983728","56.6584738218082","51.4128299447575","58.8631052137026","59.6145344277884","52.8069254101439","43.3250374271682",
"Greece","GRC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","9.90385786841929","9.48361416286503","8.35003041643498","9.07138303289599","7.64662716770438","7.6515725044925","9.34809400129507","8.99497204377971","7.98790761892723","7.69564440640838","7.88293430470082","8.15685077339779","9.12993589851439","11.6374738160315","14.2156917677276","14.141642932848","14.0486659416263","13.9802298901129","13.6527288149515","15.173787355332","19.324074312413","21.3894615100296","17.2091015089407","16.4761402712923","16.8009629699017","16.1337979549981","17.6945232787713","18.1240780374301","16.3145777771338","15.9457527339021","14.7785885906513","14.1996384673384","14.8788387463889","14.0477675995248","14.4456097659658","14.4252831996045","14.2869571167997","16.2222653155809","16.2965837340344","19.2560788828189","23.7183809477501","22.7887439174771","20.1128547276336","18.5445828726114","20.7081146865937","21.3122306069205","21.1740089927196","22.5202697339856","23.3615690275965","18.9821868205149","21.7981021490645","25.4897748402871","28.7413471527883","30.2522665950266","32.4648168586143","32.1743445667151","31.3336500706305","34.9849491290168","38.9561071167539","40.0821945003303","31.8880748545979",
"Grenada","GRD","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","37.7651453165234","38.4953367155862","39.4117537832694","35.7010184181387","33.9780754818688","30.5306462833206","29.5894908312073","28.7066772308936","32.9015044729628","40.4547587946607","37.1042916439492","36.463905965281","31.9208790471425","33.4746518110153","32.4341112076984","32.1016649447383","35.6428608061108","38.9917132783604","36.1805794737721","35.8669651744608","35.4268417868636","37.1646520170404","45.2350204041676","45.3283259733251","37.8778583223035","31.9471451865732","30.3773204532014","33.0046385424712","21.4032161874334","23.2297590691886","27.6196679267603","25.1582134949391","24.2763166740618","23.8338601853319","25.194944184447","25.8151697418801","25.4261893776392","52.4980668765235","51.2273501001924","49.4347569880495","51.3596657179989","53.2090204976739","52.1892264559938","23.070344288216",
"Greenland","GRL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7958046861305","39.2867282735124","41.0606593287719","37.8031157331997","36.202264989018","36.9791298751246","30.7311174683694","34.0559738599233","37.9979322930038","37.5119902093739","37.7008521502702","38.4728230205003","37.5798451272169","40.765047712594","40.9009810277485","40.8302110037468","","",
"Guatemala","GTM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","12.6389433345097","11.9531914138749","11.7873382301504","14.2857142857143","15.3875771986435","16.7868421801744","18.9401021068527","16.2091503267974","16.7339335610059","17.803428809807","18.5714285714286","17.2863764611044","18.9073430733356","20.8819857978365","22.4070859530946","21.7230313502839","21.5723995339427","24.4557969361994","21.4756359675935","21.3484767667697","22.1864013098608","17.0897478795325","14.7871967920338","12.9944745637801","13.0021117951203","11.9482295185845","16.051899759743","15.8489083812073","16.103675330358","17.3074488681037","21.0275209423808","17.9526059616575","18.0659894300903","17.703031106822","17.5199449479992","19.2590440307493","17.8101172991418","17.9561080230154","18.1716066211","19.0049241253611","20.1950343956927","28.6635482851857","26.7262767971618","26.1810997164793","27.4194097089723","25.454901513817","25.3398334344627","25.9805176037841","25.1243459208619","24.3678264820599","26.2254643341594","27.0677057848772","25.267092636425","21.9981553963722","21.7443629245636","19.8299076925978","18.7530892947864","18.4950463014753","18.1989699881601","17.649123759796","16.8953212822689",
"Guam","GUM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2728344136712","17.6800224152424","21.8661152752649","22.6916686446713","23.7140160453044","22.8564930634524","20.8887934735938","17.3570836785418","17.0943624974742","18.6195826645265","19.0693257359924","19.5036117799593","18.8413547237077","18.0720813933437","18.9628876461617","18.9755529685681","19.2530160304082","21.7873554111868","",
"Guyana","GUY","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","48.7320082248115","52.0715630885122","56.6427289048474","62.92731496847","57.1129080563043","55.2551724137931","54.9897119341564","57.4418057841524","58.2372143634385","59.2458884877657","56.4600448095594","58.4116291437688","57.4670448857","52.1867245657568","68.3460773017702","74.88","66.0769298477247","63.2079665688628","63.0827482842944","59.8069527184979","81.2864655172414","68.9229849043823","52.7800829875519","45.8787465940054","44.1611518844767","48.0871794871795","46.3041495992696","79.5683401563068","63.6297719581869","66.3407608716802","62.706670770763","102.314529076631","125.748453374417","114.322592517421","104.951974695711","101.210568427252","102.621309314357","99.6600655297052","95.9327548902846","96.5084717132055","96.0799732120736","92.8742833412542","92.3031854232478","89.6766919563527","95.5626731827216","84.6228685715672","","","","","","","","","","","","","","","",
"High income","HIC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","15.0673682698298","15.1732414915366","15.3122757154749","17.2048110441596","18.8905486314026","18.2607086746883","18.6635174040008","18.7287305419883","18.4836383711522","19.460059079093","21.1137696770661","21.4212688115763","20.4840523226953","20.0295874091391","20.8546583379191","20.5575581995442","19.160939718532","19.2921244170722","19.7404302789745","20.167426169972","20.2606942072741","20.15500545955","20.2020346996805","20.2175741092592","21.0573751288404","22.3291234590537","22.5907079672978","23.6096462121112","23.6174573863167","23.6382542918695","25.7870747850429","25.3169152283931","24.7708587341758","24.901720624613","26.3711976579312","27.4333123038107","28.8844043444191","29.5997017596519","30.7812223139638","27.1571846908734","29.7448277744667","31.764856973178","32.1441919147661","32.0851600200949","31.9627572575813","30.9901404824766","30.1784491270115","31.1856645159275","31.7000790197839","31.109150124194","29.3213147651936",
"Hong Kong SAR, China","HKG","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","83.0449362843729","78.3469552204443","73.0795051309101","72.9222745625841","68.8239088368093","75.9067357512953","80.626817447496","90.213512369201","94.9683593147091","93.1879165584697","89.3557212998014","84.3882904417471","85.4211532412224","86.6342082980525","83.399544253766","89.4420165938312","83.361988974401","85.5843883332168","89.6318250791989","88.7452217325006","90.5333625229004","84.8687533481289","94.0671296615903","103.956991053162","103.919777943968","104.705405194603","112.770473946855","120.133197160978","118.329239336661","117.269080326271","119.332352605078","122.666484952858","120.357676072223","119.292594392203","126.208617290703","121.684512519621","115.041479648353","110.834708128133","112.718574496907","126.031457172742","122.769694703522","132.076763164041","150.775979991549","167.775897168379","177.45291670355","185.185163012497","186.412407406061","193.415176806617","178.135055401704","205.322597352297","212.852416474103","215.849565476503","221.610060304774","213.090413516784","195.89760161449","187.017143169194","188.918523989014","188.360100581316","177.673875748798","176.743067602591",
"Honduras","HND","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","21.3913302547296","22.3189219539585","22.4887169568021","22.0867869332033","22.472647702407","27.2682591172712","28.6207837076098","28.5236582511286","30.4112554112554","27.9790398219282","27.911479944675","29.6853625170999","29.2652571148977","32.2191798476263","32.1411309811503","30.6939501779359","33.7166184612989","34.8307916990354","31.0230625150228","32.955505585434","33.1471283288605","30.3647279983706","24.9892781759449","24.7538388937223","23.8892410758145","23.8250396202585","24.5480570920976","21.2030275462161","24.3422141754922","27.9970048249776","31.7160545169763","33.8489914277012","33.4084029509583","36.7751279423271","44.5134996866406","48.4351276518916","54.7594046632038","57.0026475295202","57.7965578038389","52.9289434584401","53.972182998888","51.3817002306282","52.730582054494","54.0940274951722","58.4229834527808","59.0058417153113","56.0546420538277","53.5090115392915","51.3252766875914","39.5302508197518","45.7589061967483","51.2576866755535","50.9027988216362","47.9414903194725","47.5626547300206","45.1667574562581","42.7141047814182","43.0938548370178","41.4548165613247","39.9185126725089","35.2289163537827",
"Heavily indebted poor countries (HIPC)","HPC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","19.9884004703659","20.8482133110242","20.6182069639749","21.9899973916843","20.1547919763128","20.8352186090564","21.1767009581011","23.9625736727843","20.591804306482","21.3630620536555","20.8624097045217","19.5953067889066","","","","","","","","","","17.5754489232729","19.0875893389521","18.3234886156323","17.301304438776","17.5637250306985","17.7508259258598","22.2198224895174","23.6101724224749","24.0894172023971","23.5112246885334","23.0923218391121","22.1269702954482","24.3597346308906","24.0883968834421","25.1767116084118","25.3945899391268","27.9063574861381","28.4848682181938","28.1052704363422","29.1694211614549","29.5891278056319","26.1611051406096","29.0638230512408","29.5630611415447","28.4389359496867","26.3796498795676","26.11680568887","22.9649075640264","21.6855996447308","23.792561410754","24.3675572298603","24.1630197096412","",
"Croatia","HRV","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4319339113545","30.5127063615646","31.2570021778715","29.3351965078856","30.3662701004614","35.3063686899188","37.4386459661129","36.2125231975375","35.891458674545","36.9045909960348","36.7367008262631","37.9267814946378","37.8889744873771","36.4143830479168","32.6635123212576","36.1083951941595","38.7551172282805","39.4756395564284","40.3318687933055","43.2929448634473","46.3784409244986","47.623822027718","49.8794212985282","50.201149058227","51.9610734555104","41.6628883856594",
"Haiti","HTI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3021321025516","13.0154191669617","11.9101836010311","10.3114454832107","7.5715114031697","10.8453501424747","6.42072655589975","9.13356386088413","11.3276309301777","10.4525423101137","9.90047145102148","12.2491119646519","6.71748427743739","6.77730754821047","6.39083233256578","9.47477856989378","8.44301611988917","8.71562478166478","5.32340794018383","7.82285954366838","8.05960607909293","8.27671479797834","6.88091831076949","10.0831188014494","9.65508983729867","10.8096318741376","11.2390828831168","11.7616036755126","11.6634389148502","10.9605494472549","11.0767065117091","11.0673493844888","8.23183795918161",
