"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Antigua and Barbuda","ATG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75867661997858","1.74548670320013","1.74859937893008","1.73910138947229","1.75798835488787","1.76326648272246","1.78311283161864","1.78491650790018","1.8022914289574","1.80336472646953","1.74285928997176","1.73073630951421","1.71574365878865","1.66989300730943","1.65114886613223","1.67271317581248","1.63019925376426","1.64683444938917","1.68617839790473","1.70416075180651","1.70935090874322","1.69137668609619","1.82857131958008","1.85441470146179","1.914715051651","2.03954124450684","2.06004309654236","2.09350109100342","2.0904382605434","2.05725755884131","2.05966589170799",
"Australia","AUS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.365519","1.348412","1.32855","1.312794","1.301014","1.310865","1.312182","1.308112","1.3003","1.29695","1.311473","1.326806","1.33649","1.353924","1.366397","1.388356","1.404001","1.427582","1.479073","1.441497","1.502766","1.511052","1.540115","1.447123","1.452489","1.473691","1.450156","1.477553","1.472427","1.474643","1.471741",
"Austria","AUT","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.922246","0.924566","0.935415","0.938959","0.94254","0.939929","0.936118","0.931829","0.922801","0.923906","0.907226","0.922769","0.899797","0.889084","0.878806","0.881939","0.861176","0.869233","0.854424","0.843111","0.841548","0.831374","0.813648","0.797081","0.798797","0.798813","0.776931","0.775009","0.764069","0.763387","0.764401",
"Azerbaijan","AZE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.64083988815045E-06","1.35659568628329E-05","0.000154565650554399","0.00127905904199668","0.0186102793493838","0.117690676727899","0.146108280599263","0.156906660792386","0.153662793970884","0.154750904763936","0.170277084071791","0.170812915937003","0.175239754228169","0.184021553154246","0.195776446671065","0.217816719804106","0.235370785046197","0.276391295363805","0.346952129085827","0.279253069271595","0.314204733545911","0.383509784936905","0.369043290615082","0.359447956085205","0.354803949594498","0.377257108688354","0.43090146780014","0.505471646785736","0.553764714528632","0.542844828557723","0.495733279401021",
"Burundi","BDI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1482535918182","71.6378352218744","73.8251325259584","77.7002150866381","81.1259550887752","92.2550020501532","103.690122152206","134.956255852559","148.735449688034","168.544111626774","186.585198907059","207.623908374284","206.491777963563","226.94419693958","250.046851018085","288.182920361386","287.677922075827","303.330287804745","369.595026738137","405.161464003956","434.783258124863","461.509124755859","527.052978515625","539.311096191406","547.099609375","570.659118652344","585.893188476563","654.895874023438","621.308235334825","615.430555789988","680.412791588898",
"Belgium","BEL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.915381","0.910908","0.921111","0.935723","0.935347","0.927321","0.929897","0.927803","0.935637","0.931348","0.899723","0.892244","0.8733","0.877016","0.889063","0.891788","0.87544","0.880041","0.86694","0.849484","0.835934","0.831911","0.822137","0.806166","0.800214","0.799998","0.781011","0.775634","0.765017","0.757838","0.75128",
"Benin","BEN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.0706297417807","83.8850693736238","84.4970941660714","84.5045571915236","110.458242451657","124.525737050311","130.733327836709","133.230568695109","138.64024125918","202.735359775662","206.910777127626","206.458986597251","210.467876258141","212.95696630328","208.970198482337","211.358966979609","209.44719322735","204.763830638278","213.780338033325","217.551198767619","216.939685241846","220.433578491211","234.004196166992","231.47721862793","225.044235229492","220.523895263672","214.433868408203","216.77360534668","212.939556519994","208.540222826783","211.974456645694",
"Burkina Faso","BFA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162.439476981847","150.891454359553","147.864374318555","142.359511126128","159.78739954249","167.100502277536","164.668067230376","164.395804982537","175.474351819208","203.059015178456","196.990714810365","200.399003681576","203.309302023012","202.566049429423","197.434321939915","198.629943905603","191.517655189625","191.155961624374","204.684091086112","208.021921769649","213.397738970045","223.115814208984","238.978652954102","231.079254150391","231.325927734375","225.415924072266","215.196685791016","208.757202148438","208.007214889813","203.066311694287","209.844716178521",
"Bangladesh","BGD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5418936567439","13.456459397108","13.4963573472506","13.2044951367603","13.4411935873335","14.1057841369246","14.4387167192592","14.7333607351877","15.2594161756367","15.6109884580288","15.7959320335088","15.9609706948607","16.3241015263458","16.9585450148688","17.2673434521197","17.5137431062466","17.9981777205024","18.6615844085322","19.7445085359265","20.9206088650465","22.1571297958302","23.4095554351807","23.7873516082764","24.9661979675293","25.8188781738281","27.2837295532227","28.4988307952881","29.7381744384766","30.666442679145","31.4720211398745","32.8088089011859",
"Bulgaria","BGR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000691142512564161","0.00218301764540095","0.00340601022351363","0.00502707132809213","0.00850048441528747","0.0196467852165298","0.0382803965375173","0.398322689722708","0.518766693570531","0.525165651450965","0.535800162739335","0.555721047231324","0.558289278484021","0.560403671835836","0.580729354047424","0.596499287574313","0.619052887102551","0.657230263313913","0.677681307852859","0.69268916502569","0.676421030341531","0.70107489210081","0.692813663495065","0.680007502687261","0.661227940702315","0.678701287498113","0.666665740830753","0.676280532608173","0.681836056681809","0.698548524680454","0.702638963121325",
"Bahrain","BHR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.119323777986916","0.113247717095136","0.106812900883825","0.101183616904622","0.106331009813531","0.105283119259652","0.103593407004645","0.10278616702051","0.0944688589339143","0.0955981126584202","0.121551944398765","0.11494197964229","0.117015591279432","0.124764947992167","0.134847585944359","0.148735823340798","0.157132542110702","0.165930315147465","0.181262650706832","0.156516286545248","0.166225912238742","0.178678497672081","0.175509303808212","0.180676996707916","0.183868199586868","0.186731100082397","0.189881026744843","0.187117710709572","0.190671886339866","0.187683144498787","0.176747330295103",
"Bahamas, The","BHS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.02674195543488","1.01854627394816","1.03474536288347","1.00218493371107","1.00265580913437","0.989944017367103","0.981712027743578","0.983673859336273","1.00238598395512","0.990332007492228","0.977607881823412","0.96001130751869","0.982494348917067","0.975717046454693","0.961487959721273","0.979595100217758","0.958693504191161","0.961130643342418","0.956825219702675","0.939748429787585","0.925280019718846","0.89856344461441","0.915235459804535","0.903084576129913","0.904266655445099","0.936313271522522","0.924120187759399","0.901406764984131","0.890766977993875","0.901577025772663","0.881503545243154",
"Bosnia and Herzegovina","BIH","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.659406538736679","0.703006237065654","0.572611434714146","0.636147007768126","0.619115367183077","0.661299110094754","0.684955744864578","0.704196041439116","0.715735982361668","0.717488885053787","0.714973017170891","0.723431435169263","0.719422181543237","0.731969992806495","0.752858794410434","0.734656677455618","0.731688447227516","0.718162098499475","0.705937887831688","0.686155377767518","0.687203278712016","0.694093036295801","0.675567653144833","0.68066514218221","0.674515560376975","0.674724448056528","0.663356493853554",
"Belarus","BLR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.12235748543316E-09","1.65285914763756E-08","1.82737069386749E-07","2.06839484338346E-06","4.14294823120412E-05","0.000309007824110474","0.000466448482573608","0.000787084424107099","0.0013743683924945","0.00564674926954688","0.0157574012731838","0.0276827818660509","0.0394860420634398","0.0506616263867932","0.0605198884305454","0.0698267556761085","0.0750606756107827","0.0825066540757608","0.0981010385794178","0.106372947845008","0.117019389569972","0.196053221821785","0.320173144340515","0.373921453952789","0.448664754629135","0.525160431861877","0.563757061958313","0.609042823314667","0.666962293582638","0.71179276795228","0.774310140253525",
"Belize","BLZ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.31765698461241","1.23402160368076","1.25546303239236","1.24666104992327","1.26448915042749","1.313478043993","1.31521720555617","1.27380921383414","1.27831541930635","1.23170282625158","1.2105045063822","1.18089419864444","1.18263205640126","1.12895793237722","1.1214381437353","1.11878586650462","1.13744462099791","1.15758267560193","1.16601010327116","1.12560039741995","1.12928289792204","1.15122830867767","1.23902153968811","1.26428842544556","1.3124840259552","1.31852507591248","1.34227430820465","1.37506508827209","1.34515058394713","1.3438485476437","1.37411630493013",
"Bermuda","BMU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.872521828897013","0.898253405030264","0.902951744933203","0.927887609770178","0.926290390105165","0.945176342945764","1.20073862330349","1.22788170049495","1.24750379518026","1.26310128350865","1.18314295665684","1.14189676071774","1.22057002812826","1.23216546633824","1.25616188448344","1.30059545967658","1.33027425741399","1.38065027370261","1.42349760699019","1.42747066598462","1.44258238007106","1.39679682254791","1.45924818515778","1.44175946712494","1.4317272901535","1.41924369335175","1.39972507953644","1.36641585826874","1.35556685804527","1.37336709290103","",
"Bolivia","BOL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.947327699033415","1.07843461113866","1.19357886537134","1.2424076150689","1.31316534874015","1.4331732821878","1.57038349349692","1.63183531851994","1.72745528941717","1.74393494060867","1.79442555053596","1.78874811889448","1.81056552661221","1.89007369612818","1.98717044289529","2.04162862196957","2.25242715591723","2.35523834330638","2.55013642698127","2.46959879358017","2.6554256874313","2.98091197013855","3.04548192024231","3.03339672088623","3.01775550842285","2.94069766998291","2.83471202850342","2.748943567276","2.7665346144949","2.69917802115934","2.59562509656126",
"Brazil","BRA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1566123545581E-05","5.75316224321166E-05","0.000600850891499601","0.0123337455467504","0.290164163624194","0.538560948266341","0.626496026599112","0.663477111590304","0.688401029588849","0.73296285657472","0.75712783288436","0.801815095723367","0.866669186179161","0.970763721251846","1.01859517203101","1.0612324954491","1.09983988778572","1.14003449100723","1.2164514373361","1.29553985526461","1.38848819421514","1.4732164144516","1.60570442676544","1.70127630233765","1.81320106983185","1.98881411552429","2.13308167457581","2.18155694007874","2.22613682539341","2.28071255099186","2.36170285287039",
"Barbados","BRB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6190057160138","1.63644406337211","1.63393985513962","1.67904767226022","1.68027181681745","1.66248635183225","1.6740350796623","1.66074651868803","1.78519283282204","1.83780371682407","1.77383881698965","1.77491436546942","1.76313935024752","1.75030883022564","1.80375835063134","1.86590609015597","1.88835491957092","1.9940914140072","1.98855629277341","1.94026022869213","1.99114071891737","2.01888704299927","2.12273716926575","2.14560985565186","2.17311811447144","2.130779504776","2.11886811256409","2.20300507545471","2.21107377273327","2.22675187342854","2.23781185873467",
"Brunei Darussalam","BRN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.441102188580819","0.414567229932806","0.412329673809547","0.390898329645953","0.349185036901648","0.351839630977609","0.361022420980234","0.385370374460418","0.336690700384517","0.370378995987667","0.46739851414854","0.431791051392565","0.426658134122944","0.444450092444796","0.501553287524379","0.57768191939199","0.617052517735879","0.607643275294086","0.671704262769453","0.519355966441599","0.599047158826092","0.70520681142807","0.676012277603149","0.668107867240906","0.649697363376617","0.685113608837128","0.666354417800903","0.646853625774384","0.689913655013996","0.655203362897919","0.577129625133251",
"Bhutan","BTN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.08470088157528","6.41191595984337","6.828455526491","7.23829717830221","7.9615839264972","8.44409361717074","8.96498037078471","9.95049374990679","10.8922308695319","11.3997201484501","11.9700348759486","12.3407960882776","12.7263276959557","12.8773903726942","13.004384958817","13.3559737207391","13.6662793430723","13.7018353559272","14.1810311854288","14.74312736365","15.4264787967883","16.3968048095703","17.1476078033447","18.1354026794434","18.6770706176758","18.5867748260498","18.8310470581055","19.2083396911621","19.0879791332806","18.9357169042487","20.1060013772947",
"Botswana","BWA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.964563700000676","0.981320161271311","1.02315597448683","1.1300540884423","1.2111378224086","1.27114454809846","1.4494146125665","1.4959531397597","1.62674944544713","1.83187198769686","2.04573409838342","2.16823380593304","2.15981561456392","2.18954391189415","2.34703622078936","2.62829296717985","2.74173813752135","2.80158191651713","2.87809697152347","3.04091233551055","3.2740113391646","3.65465807914734","3.96378684043884","4.12584924697876","4.2844295501709","4.43012523651123","4.57505702972412","4.73384952545166","4.67681156156171","4.62707104793607","4.54365256233122",
"Central African Republic","CAF","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219.934561678797","211.91091309293","212.954605475996","200.884318076742","244.700068963258","263.397423170265","249.496769201546","247.286885404332","243.521848566776","249.861513890339","265.188025683768","260.601465453949","250.458644781668","249.178341746354","231.872847840812","234.286797510922","234.986844183035","233.0461764411","244.777769175538","244.654553316361","252.021036798494","256.761352539063","262.128997802734","254.347152709961","290.945220947266","283.523742675781","280.047790527344","286.829162597656","276.675120218927","278.295718245004","280.18943591303",
"Canada","CAN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.241965","1.237998","1.228098","1.215102","1.20701","1.208841","1.207821","1.200974","1.185448","1.19081","1.227563","1.221139","1.229333","1.226338","1.233195","1.213644","1.205778","1.212706","1.23439","1.201369","1.221371","1.239904","1.244607","1.224","1.230358","1.248042","1.207045","1.212304","1.198165","1.213289","1.206376",
"Central Europe and the Baltics","CEB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.936289","1.97426","1.971282","1.970372","1.952026","1.926041","1.891189","1.844334","1.827663","1.802836","1.788109","1.768379","1.70976","1.717018","1.693209","1.686548","1.600989","1.533994","1.493049","1.46898","1.464944","1.397498","1.354072","1.312477","1.281761","1.235788","1.201964","1.187726","1.17868","1.159406","1.139488",
"Channel Islands","CHI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168.599469","197.688509","216.035682","233.489517","257.4139","275.634032","275.297281","278.916342","278.687425","280.983094","286.579744","291.255853","296.446431","304.367804","319.653393","333.69","318.574722","323.878962","340.400833","354.325885","359.83702","348.016847","347.228507","349.680536","367.213907","391.178861","397.250703","397.689401","411.822718","398.922802","418.432299",
"China","CHN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.69214795660542","1.74669877165572","1.84765273051755","2.07897795610629","2.45517335884901","2.7333756212777","2.85888199894198","2.85585174136122","2.79864259628751","2.72396538258749","2.71936444316992","2.71546938453028","2.68928114635992","2.70897958409195","2.82135089555657","2.84293348055097","2.86777784182613","3.00918649182435","3.18187140234857","3.15118129005711","3.32923216123417","3.5244677066803","3.56096792221069","3.66364479064941","3.75884985923767","3.87069725990295","3.98883724212646","4.18381118774414","4.22870364498104","4.20802652764532","4.18560182367734",
"Cote d'Ivoire","CIV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.005453972194","116.85009263944","114.219286053027","118.44233202481","169.758096100175","184.634352647601","190.349480884513","198.727498657925","203.667829725723","202.347528932923","202.368002844302","212.671193106601","223.318268850848","229.772718518843","217.281190888541","213.459540849953","210.80298335413","211.309765441767","224.901887089773","228.436024948765","237.967637015063","236.910583496094","241.715377807617","247.241607666016","246.519332885742","250.638244628906","252.410827636719","253.74560546875","249.369186917157","245.486840398189","245.25393273356",
"Cameroon","CMR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153.397908507189","153.675316672712","148.33151241912","202.568387090188","217.410369207334","223.577180308205","221.91235237149","230.342809044906","237.592491082019","231.588329629844","238.337268112163","236.62833084757","237.233734544407","233.364462895968","231.759635972257","226.441902297089","227.172616028931","223.348624091195","233.574847343227","235.621319280813","237.355494520082","238.707077026367","242.193954467773","241.0830078125","239.119338989258","240.708267211914","237.443756103516","232.801391601563","230.978985385969","232.65536921998","228.750689579341",
"Congo, Dem. Rep.","COD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.32798356180129E-10","1.72844028250486E-08","6.68418656927414E-07","1.14764939919701E-05","0.00301879588274541","0.016747514891926","0.121405314528925","0.34926132290156","0.438401872216248","2.34189826032768","62.5386596860668","105.906249425246","137.326954192154","152.910298094167","158.379818616215","199.473662783262","219.414059478844","256.989060760886","303.675791631886","399.802125042845","477.344040680861","532.063415527344","583.254638671875","558.906616210938","530.017639160156","508.595520019531","494.126708984375","645.390563964844","812.839843693477","836.156881587355","911.270275072179",
"Congo, Rep.","COG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.609591938217","96.8305513797676","93.1873654513137","90.0011954879647","120.505920155004","122.039258911766","141.407259123481","145.911365061624","117.99520519263","150.460743615365","216.400035012129","182.267967857568","176.30965896951","165.735914999477","188.516286856843","221.816414822273","239.802866705667","249.269779299175","284.294092257776","222.426913356996","284.544107645699","309.251190185547","316.116363525391","316.151916503906","314.805084228516","311.999053955078","316.625274658203","297.673980712891","358.736914339699","345.108801996755","312.038484027859",
"Colombia","COL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174.178318526079","213.980232972774","256.629192549109","312.964918223391","374.129743377785","435.524566082941","499.83830604351","574.110433059019","651.590246901229","723.395685835209","786.496070673726","819.782101961252","855.181318362038","896.925025899211","937.021761676653","951.908832249238","977.608048899469","1001.55888506311","1057.87532741501","1092.54078136547","1121.04742056104","1168.24304199219","1203.58520507813","1206.67907714844","1220.60729980469","1276.47937011719","1298.142605","1328.016627","1338.006136","1349.411552","1352.785587",
"Comoros","COM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165.373137456693","172.950850415063","157.658643424311","158.372545371414","169.663403861435","180.006617375867","182.424245449727","180.989546701734","181.385321554036","189.194676928577","191.398661274525","203.453729431412","208.638911320773","215.305743432547","216.765299180659","210.881193405221","211.054274780256","212.819071826454","215.249204317835","215.811981787182","216.853416758423","218.977584838867","213.963623046875","211.500030517578","206.343109130859","203.344039916992","197.570556640625","190.125900268555","187.82700575135","188.820690442361","182.341118464793",
"Cabo Verde","CPV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.2314724543241","56.9987613584732","53.4350450171738","77.9603249471988","54.0629302518325","52.1334800434743","54.1484891399207","52.7859551917802","52.0230691517195","55.1863237664513","53.3313665423946","54.8770891912222","53.8263651637391","55.4455378680753","50.5728935646459","48.1648615267974","48.9192054980903","48.2899335299723","49.0482097703777","49.7356626816856","49.4111073744394","49.6954612731934","51.1407890319824","51.8552169799805","51.8397254943848","50.4526634216309","49.364143371582","48.4771270751953","48.0618782396004","47.4847819732459","46.5120259292009",
"Costa Rica","CRI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.3262210457956","53.1168927537711","62.1792386430239","67.0787151929953","75.9680641680632","90.2092908559219","101.941815691153","114.925008570715","127.213169936536","139.233846911546","148.977160012737","159.950737149871","172.8705317843","187.790742817417","207.281018467339","227.178686862503","249.136881068297","268.135213868383","293.065888799036","319.064790088247","336.296404352842","344.546020507813","353.784759521484","357.828125","363.421783447266","364.162719726563","343.013617","340.991882","342.664068","341.441239","335.859688",
"Caribbean small states","CSS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
